Date;Catégorie d'appareil;Continent;Pays;Utilisateurs;Sessions;Pages vues;Chiffre d'affaires;Transactions;Taux de rebond
20200610;mobile;Oceania;New Zealand;8 978;14 964;17 814;33 416;225;12%
20200610;mobile;Europe;Finland;32 834;51 303;78 927;37 005;49;75%
20200610;mobile;Europe;Russia;5 649;10 088;12 933;38 735;671;36%
20200610;mobile;Europe;Sweden;28 182;33 954;39 481;35 472;90;60%
20200610;tablet;Oceania;Australia;25 132;27 924;46 540;17 576;436;66%
20200610;tablet;Europe;Germany;28 774;57 548;81 054;44 289;229;44%
20200610;tablet;Europe;France;23 170;42 907;55 723;44 289;750;70%
20200610;tablet;Europe;Sweden;30 139;46 367;67 199;38 728;39;49%
20200610;desktop;Asia;India;35 469;64 489;72 460;46 052;201;23%
20200610;desktop;Europe;United Kingdom;16 559;21 789;32 042;32 126;306;10%
20200610;mobile;Asia;India;7 216;8 908;10 605;49 822;752;53%
20200610;desktop;Europe;France;56 553;66 533;78 274;13 949;852;24%
20200610;desktop;Oceania;Australia;17 125;31 137;39 919;13 265;363;23%
20200610;desktop;Asia;Japan;27 137;39 330;47 385;35 570;229;69%
20200610;desktop;Asia;South Korea;17 642;18 970;31 617;40 254;976;23%
20200610;mobile;Europe;United Kingdom;39 724;59 289;65 153;4 227;160;38%
20200610;desktop;Europe;Spain;39 097;52 129;71 410;19 639;915;38%
20200610;desktop;Europe;Germany;5 755;8 463;13 873;9 451;208;71%
20200610;desktop;Europe;Italy;48 697;55 338;72 813;40 611;261;74%
20200610;desktop;Asia;China;3 799;4 317;5 265;23 184;910;58%
20200610;desktop;Europe;Switzerland;28 700;57 399;95 665;6 471;183;30%
20200610;mobile;Oceania;Australia;42 779;61 998;99 997;13 430;89;17%
20200610;desktop;Asia;Indonesia;9 570;12 113;12 751;48 348;196;20%
20200610;desktop;Europe;Russia;19 952;39 121;58 390;17 635;630;57%
20200610;desktop;Europe;Poland;7 840;9 333;12 785;13 754;433;11%
20200610;mobile;Europe;Germany;15 028;17 274;19 629;30 031;69;44%
20200610;mobile;Europe;Italy;6 281;6 827;10 040;15 560;744;16%
20200610;mobile;Asia;Indonesia;1 941;3 081;3 423;49 460;640;52%
20200610;mobile;Asia;Japan;36 739;69 320;72 968;16 090;714;46%
20200610;mobile;Asia;South Korea;25 763;29 613;49 355;49 606;53;16%
20200610;desktop;Europe;Belgium;35 561;38 653;43 924;43 947;214;16%
20200610;mobile;Europe;Spain;55 518;77 108;91 795;3 932;628;21%
20200610;tablet;Europe;United Kingdom;4 766;5 237;6 310;4 322;13;77%
20200610;desktop;Europe;Finland;31 405;36 946;60 568;32 411;500;51%
20200610;desktop;Europe;Portugal;19 775;35 954;57 991;7 973;942;29%
20200610;desktop;Europe;Sweden;8 873;16 741;19 466;29 853;55;39%
20200610;desktop;Americas;United States;61 007;64 901;94 059;23 685;979;62%
20200610;mobile;Americas;United States;44 139;61 305;94 315;30 360;477;71%
20200610;desktop;Americas;Canada;42 560;47 820;59 775;19 343;259;57%
20200610;tablet;Americas;United States;26 033;34 254;40 299;46 128;949;84%
20200610;mobile;Americas;Canada;29 069;52 852;82 582;24 434;738;69%
20200610;desktop;Americas;Brazil;12 739;24 979;31 619;13 484;255;62%
20200610;desktop;Americas;Mexico;1 925;2 789;3 531;49 990;401;11%
20200610;desktop;Americas;Colombia;28 325;30 133;40 720;45 907;754;47%
20200610;desktop;Americas;Argentina;69 351;84 574;90 940;44 546;748;48%
20200610;mobile;Americas;Brazil;4 679;9 175;12 568;22 677;233;83%
20200610;mobile;Americas;Mexico;30 823;40 030;62 547;9 357;452;71%
20200610;desktop;Africa;Nigeria;28 459;53 696;86 607;3 487;959;27%
20200610;desktop;Africa;South Africa;14 519;22 337;27 921;17 495;444;50%
20200610;tablet;Americas;Canada;42 048;52 560;67 385;32 827;215;37%
20200610;desktop;Africa;Kenya;230;320;500;49 556;911;53%
20200610;desktop;Africa;Morocco;33 517;62 069;72 173;11 727;955;26%
20200610;mobile;Africa;Nigeria;5 414;9 177;10 428;10 925;117;43%
20200610;mobile;Americas;Argentina;47 624;55 377;92 295;34 085;227;50%
20200610;desktop;Africa;Algeria;20 015;24 408;38 138;15 328;810;54%
20200610;desktop;Africa;Egypt;6 728;12 939;17 724;10 966;914;34%
20200610;mobile;Africa;South Africa;24 176;27 789;42 104;10 884;318;79%
20200610;tablet;Africa;South Africa;28 066;41 890;53 025;28 990;846;12%
20200611;desktop;Oceania;New Zealand;42 484;61 572;85 516;19 292;695;37%
20200611;mobile;Asia;Indonesia;46 693;51 881;73 072;39 001;121;22%
20200611;mobile;Europe;Switzerland;266;512;701;4 446;625;83%
20200611;mobile;Europe;Spain;26 766;43 171;71 952;34 413;441;56%
20200611;mobile;Europe;Finland;21 842;43 684;56 732;31 087;148;60%
20200611;mobile;Europe;Italy;33 246;52 772;79 957;3 235;864;21%
20200611;tablet;Europe;United Kingdom;29 835;36 384;52 731;26 241;524;54%
20200611;desktop;Europe;Belgium;23 349;35 377;37 635;3 601;396;61%
20200611;mobile;Oceania;New Zealand;76 113;81 842;99 807;12 589;166;22%
20200611;mobile;Asia;China;9 460;13 515;20 477;3 610;55;16%
20200611;mobile;Asia;South Korea;471;673;1 036;41 879;526;28%
20200611;mobile;Europe;Sweden;41 017;47 694;52 411;12 899;532;46%
20200611;tablet;Asia;Japan;31 110;50 999;58 620;31 809;46;52%
20200611;tablet;Europe;Germany;48 708;54 728;81 684;5 940;792;20%
20200611;tablet;Europe;Poland;16 958;29 751;37 660;2 336;501;49%
20200611;desktop;Asia;India;15 518;25 028;33 371;670;296;32%
20200611;desktop;Europe;United Kingdom;24 053;31 648;43 354;44 068;708;68%
20200611;mobile;Asia;India;46 989;52 210;58 011;35 097;116;47%
20200611;desktop;Europe;France;39 717;44 625;51 890;34 824;56;33%
20200611;desktop;Asia;South Korea;16 492;21 989;36 048;13 446;286;55%
20200611;desktop;Asia;Japan;332;536;654;13 653;217;15%
20200611;desktop;Europe;Germany;2 321;2 638;2 964;27 175;396;63%
20200611;desktop;Europe;Spain;47 692;57 460;64 562;19 130;680;66%
20200611;desktop;Oceania;Australia;45 034;53 611;56 433;17 831;121;70%
20200611;desktop;Europe;Italy;26 650;38 623;60 348;13 653;626;66%
20200611;mobile;Europe;United Kingdom;51 392;62 673;74 611;46 819;928;33%
20200611;desktop;Asia;China;27 001;41 540;49 452;38 959;248;35%
20200611;desktop;Asia;Indonesia;41 470;44 117;59 617;20 864;92;67%
20200611;mobile;Asia;Japan;40 205;63 817;96 693;44 062;571;13%
20200611;mobile;Europe;Germany;2 245;3 302;4 402;10 451;902;13%
20200611;mobile;Europe;France;2 381;4 104;6 413;31 264;817;64%
20200611;desktop;Europe;Switzerland;33 972;47 848;63 797;10 257;157;75%
20200611;desktop;Europe;Russia;10 622;18 003;26 091;23 301;15;28%
20200611;mobile;Oceania;Australia;27 196;50 363;75 168;13 985;910;11%
20200611;desktop;Europe;Portugal;48 790;58 784;66 049;44 744;776;68%
20200611;desktop;Europe;Poland;44 216;63 165;80 981;16 378;306;59%
20200611;mobile;Europe;Russia;7 189;9 847;12 009;46 676;998;83%
20200611;desktop;Europe;Finland;37 207;72 955;76 795;26 807;875;42%
20200611;desktop;Europe;Sweden;30 965;39 196;59 388;18 089;253;35%
20200611;mobile;Europe;Poland;38 674;46 040;66 725;1 829;147;68%
20200611;mobile;Europe;Portugal;48 635;71 522;76 087;25 140;644;25%
20200611;desktop;Americas;United States;4 381;8 426;13 813;10 408;651;37%
20200611;mobile;Americas;United States;11 165;21 471;26 839;26 633;847;35%
20200611;desktop;Americas;Canada;14 020;21 570;30 814;42 290;309;65%
20200611;mobile;Americas;Canada;44 975;74 958;91 412;8 715;147;76%
20200611;desktop;Americas;Mexico;30 420;42 845;51 621;25 474;462;25%
20200611;desktop;Americas;Colombia;42 349;64 165;84 427;13 352;970;23%
20200611;desktop;Americas;Brazil;46 404;65 358;81 698;31 403;183;61%
20200611;tablet;Americas;United States;50 512;66 463;84 130;9 879;853;62%
20200611;desktop;Americas;Argentina;36 330;61 576;99 316;11 716;211;52%
20200611;mobile;Americas;Brazil;45 164;58 654;88 870;18 282;480;15%
20200611;tablet;Americas;Canada;33 406;54 765;65 196;45 588;269;30%
20200611;desktop;Africa;Egypt;13 193;15 522;17 841;6 956;783;46%
20200611;desktop;Africa;Nigeria;40 924;74 408;97 905;23 706;80;28%
20200611;desktop;Africa;Algeria;34 821;38 265;41 592;23 745;772;35%
20200611;desktop;Africa;South Africa;17 628;35 257;57 798;1 726;830;15%
20200611;mobile;Africa;Nigeria;37 490;64 638;71 031;33 185;151;55%
20200611;mobile;Americas;Argentina;67 794;81 679;93 884;19 053;595;68%
20200611;mobile;Americas;Mexico;33 591;51 678;61 522;2 957;182;16%
20200611;desktop;Africa;Kenya;40 653;47 271;71 623;37 972;920;26%
20200611;desktop;Africa;Morocco;19 118;36 072;50 806;17 531;901;57%
20200611;mobile;Africa;Algeria;21 127;35 211;47 583;30 929;129;45%
20200611;mobile;Africa;Morocco;1 818;1 997;2 195;49 729;628;41%
20200611;mobile;Americas;Colombia;53 503;58 155;77 540;37 509;544;82%
20200612;desktop;Europe;Portugal;20 818;35 893;54 383;36 220;606;55%
20200612;mobile;Asia;South Korea;3 247;6 014;6 682;14 377;967;51%
20200612;mobile;Europe;Belgium;20 196;28 445;34 689;23 089;209;22%
20200612;mobile;Asia;China;62 559;77 234;84 872;4 430;857;56%
20200612;mobile;Europe;Spain;35 112;42 304;61 310;983;925;36%
20200612;tablet;Oceania;Australia;20 265;21 559;29 943;34 510;162;22%
20200612;tablet;Asia;Japan;5 985;9 976;16 090;43 636;834;35%
20200612;tablet;Europe;Germany;8 398;13 123;20 504;5 736;306;28%
20200612;desktop;Europe;Finland;18 711;25 285;26 616;30 922;153;53%
20200612;desktop;Europe;Sweden;10 078;20 156;30 540;21 213;52;12%
20200612;mobile;Europe;Finland;46 029;70 813;89 637;18 052;930;61%
20200612;mobile;Europe;Portugal;25 230;29 683;39 577;3 241;69;34%
20200612;tablet;Asia;India;25 815;46 098;64 927;21 937;441;18%
20200612;tablet;Europe;Spain;37 042;59 746;69 472;47 330;338;10%
20200612;tablet;Europe;United Kingdom;17 334;21 139;27 815;3 347;576;35%
20200612;desktop;Asia;India;23 583;28 760;40 507;20 385;276;63%
20200612;mobile;Asia;India;53 484;59 427;91 426;25 325;48;43%
20200612;desktop;Europe;United Kingdom;35 029;62 552;77 225;36 693;842;53%
20200612;desktop;Europe;Spain;15 133;22 587;28 234;25 121;480;85%
20200612;mobile;Europe;United Kingdom;31 312;36 409;59 687;47 909;345;14%
20200612;desktop;Europe;Germany;32 291;52 081;63 514;10 617;871;80%
20200612;desktop;Asia;Japan;21 318;24 788;39 346;42 464;372;55%
20200612;desktop;Asia;South Korea;46 078;50 635;70 327;10 828;47;73%
20200612;desktop;Europe;France;64 650;71 044;78 938;37 633;466;52%
20200612;desktop;Asia;China;70 110;78 775;83 803;34 459;448;23%
20200612;desktop;Europe;Italy;33 516;35 280;42 506;43 714;984;59%
20200612;desktop;Europe;Russia;18 958;32 132;51 826;23 593;530;34%
20200612;mobile;Oceania;Australia;29 542;57 925;78 277;40 946;266;26%
20200612;desktop;Europe;Poland;30 854;43 457;51 734;47 975;637;15%
20200612;desktop;Oceania;Australia;7 881;15 155;16 654;25 615;818;69%
20200612;mobile;Asia;Japan;3 817;5 453;8 940;10 622;795;17%
20200612;mobile;Europe;Germany;35 584;60 311;75 389;46 296;417;62%
20200612;desktop;Europe;Belgium;5 801;7 437;8 173;35 195;601;64%
20200612;mobile;Europe;France;9 146;12 881;14 978;49 045;190;28%
20200612;mobile;Asia;Indonesia;43 724;78 078;97 598;32 414;739;15%
20200612;mobile;Europe;Poland;9 400;13 624;20 035;40 339;488;57%
20200612;desktop;Asia;Indonesia;13 606;21 596;31 299;35 131;112;64%
20200612;desktop;Europe;Switzerland;42 326;61 342;84 030;6 232;511;74%
20200612;desktop;Oceania;New Zealand;14 191;16 126;17 721;21 963;823;68%
20200612;mobile;Europe;Italy;13 496;16 260;24 269;17 392;376;65%
20200612;mobile;Europe;Russia;51 200;54 468;59 204;19 553;281;72%
20200612;desktop;Americas;United States;13 498;19 850;32 016;21 164;277;17%
20200612;mobile;Americas;United States;15 758;30 304;36 076;10 680;523;38%
20200612;desktop;Americas;Canada;1 811;3 416;3 882;37 818;912;49%
20200612;mobile;Americas;Canada;31 962;61 465;93 129;39 014;184;81%
20200612;desktop;Americas;Mexico;6 948;10 217;14 596;26 757;968;23%
20200612;desktop;Americas;Brazil;31 810;36 989;61 648;35 631;680;23%
20200612;mobile;Americas;Brazil;3 006;4 554;7 116;13 993;796;77%
20200612;tablet;Americas;United States;18 844;25 126;34 897;22 469;171;38%
20200612;desktop;Americas;Argentina;24 347;45 087;53 043;1 205;139;37%
20200612;desktop;Americas;Colombia;18 566;20 860;25 133;45 001;710;65%
20200612;desktop;Africa;Morocco;20 134;32 475;50 742;25 491;392;85%
20200612;desktop;Africa;Egypt;33 522;47 214;70 468;10 920;517;56%
20200612;desktop;Africa;Nigeria;15 139;25 659;31 292;38 323;121;72%
20200612;tablet;Americas;Canada;23 458;45 111;56 389;17 531;730;22%
20200612;mobile;Americas;Mexico;16 779;33 557;44 154;35 599;474;45%
20200612;desktop;Africa;South Africa;4 846;6 213;6 610;88;58;33%
20200612;mobile;Africa;Nigeria;12 782;25 062;36 322;8 156;223;63%
20200612;mobile;Africa;South Africa;49 194;63 889;76 058;8 453;849;54%
20200612;desktop;Africa;Kenya;6 090;9 089;11 653;25 800;728;40%
20200612;mobile;Africa;Egypt;22 458;44 036;58 715;36 343;816;39%
20200612;mobile;Africa;Kenya;7 002;13 466;19 237;35 339;967;41%
20200612;mobile;Africa;Morocco;29 407;47 431;74 111;15 872;966;77%
20200612;mobile;Americas;Colombia;29 417;39 222;56 032;47 241;929;72%
20200612;tablet;Africa;Morocco;39 546;73 234;97 645;23 907;61;68%
20200613;desktop;Oceania;New Zealand;3 129;4 889;7 886;29 826;472;36%
20200613;desktop;Europe;Sweden;46 254;62 505;97 664;38 946;109;17%
20200613;mobile;Asia;South Korea;16 474;27 922;38 780;1 758;949;47%
20200613;mobile;Asia;China;4 547;5 982;9 649;40 677;665;55%
20200613;mobile;Europe;Poland;42 357;63 220;92 970;10 183;145;13%
20200613;tablet;Oceania;Australia;11 604;15 896;20 122;47 982;475;40%
20200613;tablet;Europe;United Kingdom;24 519;35 027;44 906;42 284;850;26%
20200613;mobile;Europe;Belgium;9 059;11 765;12 651;17 801;882;41%
20200613;mobile;Europe;Switzerland;22 691;32 885;41 627;49 669;664;64%
20200613;tablet;Asia;India;32 655;51 023;62 223;35 397;266;46%
20200613;tablet;Asia;Japan;4 505;5 775;7 043;6 681;116;76%
20200613;tablet;Europe;Germany;13 898;15 107;20 142;45 934;435;34%
20200613;desktop;Asia;India;42 872;49 851;69 237;46 918;923;24%
20200613;mobile;Asia;India;23 505;34 066;56 776;37 933;280;36%
20200613;desktop;Europe;Spain;42 086;54 657;71 917;2 864;733;12%
20200613;mobile;Europe;United Kingdom;55 765;66 386;80 959;37 377;736;75%
20200613;desktop;Europe;Poland;18 208;27 176;33 141;7 569;179;12%
20200613;desktop;Europe;United Kingdom;37 627;48 866;54 296;16 780;592;38%
20200613;desktop;Asia;Japan;58 505;76 981;93 879;30 510;643;31%
20200613;mobile;Asia;Japan;7 980;9 975;10 961;27 803;206;62%
20200613;desktop;Asia;South Korea;36 900;49 865;64 760;475;661;54%
20200613;mobile;Europe;Italy;18 892;37 784;46 647;20 863;878;59%
20200613;desktop;Oceania;Australia;18 053;19 205;30 484;11 405;984;79%
20200613;desktop;Europe;Germany;21 932;34 812;39 115;18 234;909;34%
20200613;mobile;Europe;Germany;13 239;17 890;22 646;16 781;53;17%
20200613;desktop;Europe;Italy;46 907;60 138;74 244;2 651;395;23%
20200613;desktop;Europe;Russia;52 782;66 812;87 911;28 950;898;31%
20200613;mobile;Asia;Indonesia;35 296;40 570;63 390;18 838;941;44%
20200613;desktop;Asia;China;14 439;22 562;23 749;32 627;475;73%
20200613;desktop;Europe;France;36 917;65 923;74 912;2 177;633;73%
20200613;desktop;Asia;Indonesia;35 420;53 667;72 523;1 628;725;35%
20200613;desktop;Europe;Belgium;66 217;71 201;82 792;16 219;627;39%
20200613;desktop;Europe;Switzerland;32 369;35 570;42 856;18 595;340;10%
20200613;desktop;Europe;Portugal;13 771;17 001;24 287;35 508;17;54%
20200613;mobile;Europe;Spain;14 860;26 536;44 226;24 561;295;16%
20200613;mobile;Oceania;Australia;55 608;62 481;91 884;3 859;671;73%
20200613;mobile;Europe;France;15 477;28 140;31 267;35 335;64;44%
20200613;mobile;Europe;Russia;37 591;44 752;49 724;27 819;550;64%
20200613;desktop;Americas;United States;21 048;40 477;54 698;44 264;83;22%
20200613;mobile;Americas;United States;28 829;35 157;46 259;28 596;879;16%
